Date,Location,AssetType,Category,Month_Actual,Month_Budget,Month_Variance,YTD_Actual,YTD_Budget,YTD_Variance
2023-01-31,Europe,Net,Interest Revenue,14756.31,5122.00,9634.31,51458.76,20488.00,30970.76
2023-01-31,Europe,Net,Non-Operating Inc/(Exp),5158.83,.00,5158.83,6515.73,.00,6515.73
2023-01-31,Europe,Net,Net Income/(Loss),572799.85,254502.00,318297.85,1856526.41,1404809.00,451717.41
2023-01-31,Europe,Net,Distributions,572799.85,254502.00,318297.85,1856526.41,1404809.00,451717.41
2023-01-31,Europe,Net,After Distributions,.00,.00,.00,.00,.00,.00
2023-01-31,Korea,Revenue,Gaming Machine Revenue,1948796.35,941429.00,1007367.35,7543854.55,3362751.00,4181103.55
2023-01-31,Korea,Revenue,Total Revenue,1948796.35,941429.00,1007367.35,7543854.55,3362751.00,4181103.55
2023-01-31,Korea,Revenue,Gaming NAFI,370010.45,208056.00,161954.45,1561557.25,745426.00,816131.25
2023-01-31,Korea,Revenue,Total Direct Reimbursement,370010.45,208056.00,161954.45,1561557.25,745426.00,816131.25
2023-01-31,Korea,Revenue,Net Revenue,1578785.90,733373.00,845412.90,5982297.30,2617325.00,3364972.30
2023-01-31,Korea,Expenses,Compensation & Benefits,155061.11,306977.00,-151915.89,593105.48,916496.00,-323390.52
2023-01-31,Korea,Expenses,Depreciation Expense,69992.87,77001.00,-7008.13,256732.75,308004.00,-51271.25
2023-01-31,Korea,Expenses,Contractor Fees,560.96,927.00,-366.04,2021.54,3708.00,-1686.46
2023-01-31,Korea,Expenses,Communications,7197.46,8328.00,-1130.54,22313.93,33312.00,-10998.07
2023-01-31,Korea,Expenses,TDY,1489.92,8419.00,-6929.08,9346.74,19938.00,-10591.26
2023-01-31,Korea,Expenses,PCS,941.29,4485.00,-3543.71,20995.96,17940.00,3055.96
2023-01-31,Korea,Expenses,IT Expense & Maint,5284.15,22690.00,-17405.85,23429.82,90760.00,-67330.18
2023-01-31,Korea,Expenses,Machine Expense & Maint,1173.01,118192.00,-117018.99,17284.20,472768.00,-455483.80
2023-01-31,Korea,Expenses,Vehicle Expense,6.23,604.00,-597.77,2814.16,2416.00,398.16
2023-01-31,Korea,Expenses,Training,.00,651.00,-651.00,.00,3503.00,-3503.00
2023-01-31,Korea,Expenses,(Gain)/Loss on Disposals,3662.52,.00,3662.52,3662.52,.00,3662.52
2023-01-31,Korea,Expenses,Audit-Independent,2091.68,2063.00,28.68,8583.95,8252.00,331.95
2023-01-31,Korea,Expenses,Audit-IMCOM Int Review,531.36,1108.00,-576.64,3041.51,4432.00,-1390.49
2023-01-31,Korea,Expenses,Other Expenses,6430.04,6323.00,107.04,24409.55,25292.00,-882.45
2023-01-31,Korea,Expenses,Total Operating Expenses,254422.60,557768.00,-303345.40,987742.11,1906821.00,-919078.89
2023-01-31,Korea,Expenses,Net Operating Income/(Loss),1324363.30,175605.00,1148758.30,4994555.19,710504.00,4284051.19
2023-01-31,Korea,Net,Interest Revenue,21466.34,6953.00,14513.34,71710.55,27812.00,43898.55
2023-01-31,Korea,Net,Non-Operating Inc/(Exp),-327.46,.00,-327.46,-1615.00,.00,-1615.00
2023-01-31,Korea,Net,Net Income/(Loss),1345502.18,182558.00,1162944.18,5064650.74,738316.00,4326334.74
2023-01-31,Korea,Net,Distributions,1345502.18,182558.00,1162944.18,5064650.74,738316.00,4326334.74
2023-01-31,Korea,Net,After Distributions,.00,.00,.00,.00,.00,.00
2023-01-31,Japan,Revenue,Gaming Machine Revenue,2196456.40,2236828.00,-40371.60,7702587.75,8647873.00,-945285.25
2023-01-31,Japan,Revenue,Total Revenue,2196456.40,2236828.00,-40371.60,7702587.75,8647873.00,-945285.25
2023-01-31,Japan,Revenue,Gaming NAFI,1700111.40,1749009.00,-48897.60,6047705.00,6747777.00,-700072.00
2023-01-31,Japan,Revenue,Total Direct Reimbursement,1700111.40,1749009.00,-48897.60,6047705.00,6747777.00,-700072.00
2023-01-31,Japan,Revenue,Net Revenue,496345.00,487819.00,8526.00,1654882.75,1900096.00,-245213.25
2023-01-31,Japan,Expenses,Compensation & Benefits,276404.64,345071.00,-68666.36,1042290.98,1033738.00,8552.98
2023-01-31,Japan,Expenses,Depreciation Expense,104373.71,113955.00,-9581.29,376378.62,455820.00,-79441.38
2023-01-31,Japan,Expenses,Contractor Fees,1054.43,1631.00,-576.57,3639.39,6524.00,-2884.61
2023-01-31,Japan,Expenses,Communications,3247.86,7650.00,-4402.14,15372.08,30600.00,-15227.92
2023-01-31,Japan,Expenses,TDY,7950.80,6533.00,1417.80,41173.41,34962.00,6211.41
2023-01-31,Japan,Expenses,PCS,1100.37,877.00,223.37,64360.94,3508.00,60852.94
2023-01-31,Japan,Expenses,IT Expense & Maint,10589.74,38135.00,-27545.26,45547.00,152540.00,-106993.00
2023-01-31,Japan,Expenses,Machine Expense & Maint,1971.77,19418.00,-17446.23,8860.11,77672.00,-68811.89
2023-01-31,Japan,Expenses,Vehicle Expense,963.89,1939.00,-975.11,6908.99,7756.00,-847.01
2023-01-31,Japan,Expenses,Training,.00,1142.00,-1142.00,.00,5959.00,-5959.00
2023-01-31,Japan,Expenses,(Gain)/Loss on Disposals,1859.01,.00,1859.01,4330.69,.00,4330.69
2023-01-31,Japan,Expenses,Audit-Independent,3931.68,3694.00,237.68,15421.86,14776.00,645.86
2023-01-31,Japan,Expenses,Audit-IMCOM Int Review,998.77,1997.00,-998.23,5441.27,7988.00,-2546.73
2023-01-31,Japan,Expenses,Other Expenses,7083.86,9848.00,-2764.14,34593.87,39392.00,-4798.13
2023-01-31,Japan,Expenses,Total Operating Expenses,421530.53,551890.00,-130359.47,1664319.21,1871235.00,-206915.79
2023-01-31,Japan,Expenses,Net Operating Income/(Loss),74814.47,-64071.00,138885.47,-9436.46,28861.00,-38297.46
2023-01-31,Japan,Net,Interest Revenue,21127.97,7870.00,13257.97,73787.41,31480.00,42307.41
2023-01-31,Japan,Net,Non-Operating Inc/(Exp),-615.52,.00,-615.52,-2894.19,.00,-2894.19
2023-01-31,Japan,Net,Net Income/(Loss),95326.92,-56201.00,151527.92,61456.76,60341.00,1115.76
2023-01-31,Japan,Net,Distributions,95326.92,-56201.00,151527.92,61456.76,60341.00,1115.76
2023-01-31,Japan,Net,After Distributions,.00,.00,.00,.00,.00,.00
2024-01-31,Consolidated,Revenue,Gaming Machine Revenue,6432421.45,5441951.00,990470.45,22668895.41,22216637.00,452258.41
2024-01-31,Consolidated,Revenue,Total Revenue,6432421.45,5441951.00,990470.45,22668895.41,22216637.00,452258.41
2024-01-31,Consolidated,Revenue,Gaming NAFI,2601591.35,2423329.00,178262.35,10210937.95,9946233.00,264704.95
2024-01-31,Consolidated,Revenue,Total Direct Reimbursement,2601591.35,2423329.00,178262.35,10210937.95,9946233.00,264704.95
2024-01-31,Consolidated,Revenue,Net Revenue,3830830.10,3018622.00,812208.10,12457957.46,12270404.00,187553.46
2024-01-31,Consolidated,Expenses,Compensation & Benefits,817100.06,1211679.00,-394578.94,3040119.43,3542256.00,-502136.57
2024-01-31,Consolidated,Expenses,Depreciation Expense,396545.92,355087.00,41458.92,1556340.92,1420348.00,135992.92
2024-01-31,Consolidated,Expenses,Contractor Fees,1794.00,9104.00,-7310.00,24986.00,36416.00,-11430.00
2024-01-31,Consolidated,Expenses,Communications,18858.84,21905.00,-3046.16,69282.50,87620.00,-18337.50
2024-01-31,Consolidated,Expenses,TDY,111917.64,78002.00,33915.64,228665.89,294415.00,-65749.11
2024-01-31,Consolidated,Expenses,PCS,14915.75,10981.00,3934.75,56705.49,43924.00,12781.49
2024-01-31,Consolidated,Expenses,IT Expense & Maint,83493.82,86074.00,-2580.18,234169.51,344296.00,-110126.49
2024-01-31,Consolidated,Expenses,Machine Expense & Maint,77374.90,160090.00,-82715.10,1329710.14,640360.00,689350.14
2024-01-31,Consolidated,Expenses,Vehicle Expense,3568.42,7488.00,-3919.58,17992.73,24767.00,-6774.27
2024-01-31,Consolidated,Expenses,Training,.00,18734.00,-18734.00,9742.53,73780.00,-64037.47
2024-01-31,Consolidated,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,68821.35,.00,68821.35
2024-01-31,Consolidated,Expenses,Audit-Independent,9834.50,9251.00,583.50,39338.00,37004.00,2334.00
2024-01-31,Consolidated,Expenses,Audit-IMCOM Int Review,980.95,4288.00,-3307.05,5747.36,17152.00,-11404.64
2024-01-31,Consolidated,Expenses,Other Expenses,25601.59,27868.00,-2266.41,97611.14,111472.00,-13860.86
2024-01-31,Consolidated,Expenses,Total Operating Expenses,1561986.39,2000551.00,-438564.61,6779232.99,6673810.00,105422.99
2024-01-31,Consolidated,Expenses,Net Operating Income/(Loss),2268843.71,1018071.00,1250772.71,5678724.47,5596594.00,82130.47
2024-01-31,Consolidated,Net,Interest Revenue,65892.60,60136.00,5756.60,238191.83,240544.00,-2352.17
2024-01-31,Consolidated,Net,Non-Operating Inc/(Exp),1497.90,.00,1497.90,2226.26,.00,2226.26
2024-01-31,Consolidated,Net,Net Income/(Loss),2336234.21,1078207.00,1258027.21,5919142.56,5837138.00,82004.56
2024-01-31,Consolidated,Net,Distributions,2336234.21,1078207.00,1258027.21,5919142.56,5837138.00,82004.56
2024-01-31,Consolidated,Net,After Distributions,.00,.00,.00,.00,.00,.00
2024-01-31,Europe,Revenue,Gaming Machine Revenue,1808650.65,1501415.00,307235.65,6481563.56,5844174.00,637389.56
2024-01-31,Europe,Revenue,Total Revenue,1808650.65,1501415.00,307235.65,6481563.56,5844174.00,637389.56
2024-01-31,Europe,Revenue,Gaming NAFI,503447.95,437566.00,65881.95,1863845.25,1709072.00,154773.25
2024-01-31,Europe,Revenue,Total Direct Reimbursement,503447.95,437566.00,65881.95,1863845.25,1709072.00,154773.25
2024-01-31,Europe,Revenue,Net Revenue,1305202.70,1063849.00,241353.70,4617718.31,4135102.00,482616.31
2024-01-31,Europe,Expenses,Compensation & Benefits,318499.19,536644.00,-218144.81,1215952.53,1577389.00,-361436.47
2024-01-31,Europe,Expenses,Depreciation Expense,147402.56,148496.00,-1093.44,586438.88,593984.00,-7545.12
2024-01-31,Europe,Expenses,Contractor Fees,703.62,3578.00,-2874.38,10048.37,14312.00,-4263.63
2024-01-31,Europe,Expenses,Communications,8733.77,9173.00,-439.23,35711.33,36692.00,-980.67
2024-01-31,Europe,Expenses,TDY,60327.10,33433.00,26894.10,132047.33,134511.00,-2463.67
2024-01-31,Europe,Expenses,PCS,3076.79,1386.00,1690.79,40550.90,5544.00,35006.90
2024-01-31,Europe,Expenses,IT Expense & Maint,16689.16,33681.00,-16991.84,78351.87,134724.00,-56372.13
2024-01-31,Europe,Expenses,Machine Expense & Maint,71644.31,55055.00,16589.31,430400.33,220220.00,210180.33
2024-01-31,Europe,Expenses,Vehicle Expense,2059.21,5185.00,-3125.79,8947.10,15555.00,-6607.90
2024-01-31,Europe,Expenses,Training,.00,9823.00,-9823.00,2931.98,38079.00,-35147.02
2024-01-31,Europe,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,67339.13,.00,67339.13
2024-01-31,Europe,Expenses,Audit-Independent,3857.12,3622.00,235.12,15744.98,14488.00,1256.98
2024-01-31,Europe,Expenses,Audit-IMCOM Int Review,384.70,1680.00,-1295.30,2305.22,6720.00,-4414.78
2024-01-31,Europe,Expenses,Other Expenses,9253.69,10560.00,-1306.31,35904.73,42240.00,-6335.27
2024-01-31,Europe,Expenses,Total Operating Expenses,642631.22,852316.00,-209684.78,2662674.68,2834458.00,-171783.32
2024-01-31,Europe,Expenses,Net Operating Income/(Loss),662571.48,211533.00,451038.48,1955043.63,1300644.00,654399.63
2024-01-31,Europe,Net,Interest Revenue,19794.14,15972.00,3822.14,71552.84,63888.00,7664.84
2024-01-31,Europe,Net,Non-Operating Inc/(Exp),1713.98,.00,1713.98,2451.78,.00,2451.78
2024-01-31,Europe,Net,Net Income/(Loss),684079.60,227505.00,456574.60,2029048.25,1364532.00,664516.25
2024-01-31,Europe,Net,Distributions,684079.60,227505.00,456574.60,2029048.25,1364532.00,664516.25
2024-01-31,Europe,Net,After Distributions,.00,.00,.00,.00,.00,.00
2024-01-31,Korea,Revenue,Gaming Machine Revenue,2208995.90,1893578.00,315417.90,7135769.00,7853326.00,-717557.00
2024-01-31,Korea,Revenue,Total Revenue,2208995.90,1893578.00,315417.90,7135769.00,7853326.00,-717557.00
2024-01-31,Korea,Revenue,Gaming NAFI,419182.40,394900.00,24282.40,1492646.05,1631427.00,-138780.95
2024-01-31,Korea,Revenue,Total Direct Reimbursement,419182.40,394900.00,24282.40,1492646.05,1631427.00,-138780.95
2024-01-31,Korea,Revenue,Net Revenue,1789813.50,1498678.00,291135.50,5643122.95,6221899.00,-578776.05
2024-01-31,Korea,Expenses,Compensation & Benefits,193557.65,308233.00,-114675.35,690346.62,899221.00,-208874.38
2024-01-31,Korea,Expenses,Depreciation Expense,101686.23,85403.00,16283.23,383544.56,341612.00,41932.56
2024-01-31,Korea,Expenses,Contractor Fees,401.35,1957.00,-1555.65,5407.01,7828.00,-2420.99
2024-01-31,Korea,Expenses,Communications,6407.88,5639.00,768.88,21879.12,22556.00,-676.88
2024-01-31,Korea,Expenses,TDY,11104.81,9528.00,1576.81,21303.94,41338.00,-20034.06
2024-01-31,Korea,Expenses,PCS,6579.17,2825.00,3754.17,20513.75,11300.00,9213.75
2024-01-31,Korea,Expenses,IT Expense & Maint,24701.30,17731.00,6970.30,57317.79,70924.00,-13606.21
2024-01-31,Korea,Expenses,Machine Expense & Maint,2571.01,6708.00,-4136.99,135443.63,26832.00,108611.63
2024-01-31,Korea,Expenses,Vehicle Expense,740.47,718.00,22.47,2397.66,2872.00,-474.34
2024-01-31,Korea,Expenses,Training,.00,6065.00,-6065.00,2461.96,21884.00,-19422.04
2024-01-31,Korea,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,.00,.00
2024-01-31,Korea,Expenses,Audit-Independent,2200.25,2002.00,198.25,8568.11,8008.00,560.11
2024-01-31,Korea,Expenses,Audit-IMCOM Int Review,219.47,930.00,-710.53,1248.23,3720.00,-2471.77
2024-01-31,Korea,Expenses,Other Expenses,6491.43,6992.00,-500.57,24777.46,27968.00,-3190.54
2024-01-31,Korea,Expenses,Total Operating Expenses,356661.02,454731.00,-98069.98,1375209.84,1486063.00,-110853.16
2024-01-31,Korea,Expenses,Net Operating Income/(Loss),1433152.48,1043947.00,389205.48,4267913.11,4735836.00,-467922.89
2024-01-31,Korea,Net,Interest Revenue,22647.29,21090.00,1557.29,81866.54,84360.00,-2493.46
2024-01-31,Korea,Net,Non-Operating Inc/(Exp),-79.54,.00,-79.54,-82.97,.00,-82.97
2024-01-31,Korea,Net,Net Income/(Loss),1455720.23,1065037.00,390683.23,4349696.68,4820196.00,-470499.32
2024-01-31,Korea,Net,Distributions,1455720.23,1065037.00,390683.23,4349696.68,4820196.00,-470499.32
2024-01-31,Korea,Net,After Distributions,.00,.00,.00,.00,.00,.00
2024-01-31,Japan,Revenue,Gaming Machine Revenue,2414774.90,2046958.00,367816.90,9051562.85,8519137.00,532425.85
2024-01-31,Japan,Revenue,Total Revenue,2414774.90,2046958.00,367816.90,9051562.85,8519137.00,532425.85
2024-01-31,Japan,Revenue,Gaming NAFI,1678961.00,1590863.00,88098.00,6854446.65,6605734.00,248712.65
2024-01-31,Japan,Revenue,Total Direct Reimbursement,1678961.00,1590863.00,88098.00,6854446.65,6605734.00,248712.65
2024-01-31,Japan,Revenue,Net Revenue,735813.90,456095.00,279718.90,2197116.20,1913403.00,283713.20
2024-01-31,Japan,Expenses,Compensation & Benefits,305043.22,366802.00,-61758.78,1133820.28,1065646.00,68174.28
2024-01-31,Japan,Expenses,Depreciation Expense,147457.13,121188.00,26269.13,586357.48,484752.00,101605.48
2024-01-31,Japan,Expenses,Contractor Fees,689.03,3569.00,-2879.97,9530.62,14276.00,-4745.38
2024-01-31,Japan,Expenses,Communications,3717.19,7093.00,-3375.81,11692.05,28372.00,-16679.95
2024-01-31,Japan,Expenses,TDY,40485.73,35041.00,5444.73,75314.62,118566.00,-43251.38
2024-01-31,Japan,Expenses,PCS,5259.79,6770.00,-1510.21,-4359.16,27080.00,-31439.16
2024-01-31,Japan,Expenses,IT Expense & Maint,42103.36,34662.00,7441.36,98499.85,138648.00,-40148.15
2024-01-31,Japan,Expenses,Machine Expense & Maint,3159.58,98327.00,-95167.42,763866.18,393308.00,370558.18
2024-01-31,Japan,Expenses,Vehicle Expense,768.74,1585.00,-816.26,6647.97,6340.00,307.97
2024-01-31,Japan,Expenses,Training,.00,2846.00,-2846.00,4348.59,13817.00,-9468.41
2024-01-31,Japan,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,1482.22,.00,1482.22
2024-01-31,Japan,Expenses,Audit-Independent,3777.13,3627.00,150.13,15024.91,14508.00,516.91
2024-01-31,Japan,Expenses,Audit-IMCOM Int Review,376.78,1678.00,-1301.22,2193.91,6712.00,-4518.09
2024-01-31,Japan,Expenses,Other Expenses,9856.47,10316.00,-459.53,36928.95,41264.00,-4335.05
2024-01-31,Japan,Expenses,Total Operating Expenses,562694.15,693504.00,-130809.85,2741348.47,2353289.00,388059.47
2024-01-31,Japan,Expenses,Net Operating Income/(Loss),173119.75,-237409.00,410528.75,-544232.27,-439886.00,-104346.27
2024-01-31,Japan,Net,Interest Revenue,23451.17,23074.00,377.17,84772.45,92296.00,-7523.55
2024-01-31,Japan,Net,Non-Operating Inc/(Exp),-136.54,.00,-136.54,-142.55,.00,-142.55
2024-01-31,Japan,Net,Net Income/(Loss),196434.38,-214335.00,410769.38,-459602.37,-347590.00,-112012.37
2024-01-31,Japan,Net,Distributions,196434.38,-214335.00,410769.38,-459602.37,-347590.00,-112012.37
2024-01-31,Japan,Net,After Distributions,.00,.00,.00,.00,.00,.00
2020-02-29,Consolidated,Revenue,Gaming Machine Revenue,5453784.70,5619493.00,-165708.30,28253999.76,27604384.00,649615.76
2020-02-29,Consolidated,Revenue,Total Revenue,5453784.70,5619493.00,-165708.30,28253999.76,27604384.00,649615.76
2020-02-29,Consolidated,Revenue,Gaming NAFI,2622289.65,2527917.00,94372.65,12989573.25,12384096.00,605477.25
2020-02-29,Consolidated,Revenue,Total Direct Reimbursement,2622289.65,2527917.00,94372.65,12989573.25,12384096.00,605477.25
2020-02-29,Consolidated,Revenue,Net Revenue,2831495.05,3091576.00,-260080.95,15264426.51,15220288.00,44138.51
2020-02-29,Consolidated,Expenses,Compensation & Benefits,692300.11,697720.00,-5419.89,3597499.34,3792610.00,-195110.66
2020-02-29,Consolidated,Expenses,Depreciation Expense,352864.38,367317.00,-14452.62,1769799.00,1839092.00,-69293.00
2020-02-29,Consolidated,Expenses,Contractor Fees,2673.00,8123.00,-5450.00,13996.02,40615.00,-26618.98
2020-02-29,Consolidated,Expenses,Communications,18261.99,14874.00,3387.99,71005.59,74370.00,-3364.41
2020-02-29,Consolidated,Expenses,TDY,8053.52,38882.00,-30828.48,96537.37,196968.00,-100430.63
2020-02-29,Consolidated,Expenses,PCS,3258.80,6250.00,-2991.20,68836.27,31250.00,37586.27
2020-02-29,Consolidated,Expenses,IT Expense & Maint,25178.56,28068.00,-2889.44,136086.64,140340.00,-4253.36
2020-02-29,Consolidated,Expenses,Machine Expense & Maint,17651.79,59543.00,-41891.21,241429.30,297715.00,-56285.70
2020-02-29,Consolidated,Expenses,Vehicle Expense,3025.28,6939.00,-3913.72,23823.38,34695.00,-10871.62
2020-02-29,Consolidated,Expenses,Training,2295.00,5417.00,-3122.00,2821.09,27085.00,-24263.91
2020-02-29,Consolidated,Expenses,(Gain)/Loss on Disposals,41460.51,.00,41460.51,41460.51,.00,41460.51
2020-02-29,Consolidated,Expenses,Audit-Independent,9584.50,10395.00,-810.50,47922.50,51975.00,-4052.50
2020-02-29,Consolidated,Expenses,Audit-IMCOM Int Review,387.87,3749.00,-3361.13,9095.80,18745.00,-9649.20
2020-02-29,Consolidated,Expenses,Other Expenses,34922.69,24522.00,10400.69,139318.68,122610.00,16708.68
2020-02-29,Consolidated,Expenses,Total Operating Expenses,1211918.00,1271799.00,-59881.00,6259631.49,6668070.00,-408438.51
2020-02-29,Consolidated,Expenses,Net Operating Income/(Loss),1619577.05,1819777.00,-200199.95,9004795.02,8552218.00,452577.02
2020-02-29,Consolidated,Net,Interest Revenue,21475.50,25393.00,-3917.50,154315.27,126965.00,27350.27
2020-02-29,Consolidated,Net,Non-Operating Inc/(Exp),-1669.14,.00,-1669.14,1127.19,.00,1127.19
2020-02-29,Consolidated,Net,Net Income/(Loss),1639383.41,1845170.00,-205786.59,9160237.48,8679183.00,481054.48
2020-02-29,Consolidated,Net,Distributions,1286519.03,1477853.00,-191333.97,7390438.48,6840091.00,550347.48
2020-02-29,Consolidated,Net,After Distributions,352864.38,367317.00,-14452.62,1769799.00,1839092.00,-69293.00
2020-02-29,Europe,Revenue,Gaming Machine Revenue,1396156.42,1335381.00,60775.42,6737952.62,6549752.00,188200.62
2020-02-29,Europe,Revenue,Total Revenue,1396156.42,1335381.00,60775.42,6737952.62,6549752.00,188200.62
2020-02-29,Europe,Revenue,Gaming NAFI,402831.85,381533.00,21298.85,1899049.90,1882243.00,16806.90
2020-02-29,Europe,Revenue,Total Direct Reimbursement,402831.85,381533.00,21298.85,1899049.90,1882243.00,16806.90
2020-02-29,Europe,Revenue,Net Revenue,993324.57,953848.00,39476.57,4838902.72,4667509.00,171393.72
2020-02-29,Europe,Expenses,Compensation & Benefits,304550.58,316152.00,-11601.42,1587587.96,1717711.00,-130123.04
2020-02-29,Europe,Expenses,Depreciation Expense,132445.45,137732.00,-5286.55,671866.16,690423.00,-18556.84
2020-02-29,Europe,Expenses,Contractor Fees,1057.89,3150.00,-2092.11,5511.03,15750.00,-10238.97
2020-02-29,Europe,Expenses,Communications,8210.70,5923.00,2287.70,30725.27,29615.00,1110.27
2020-02-29,Europe,Expenses,TDY,2993.75,17411.00,-14417.25,48472.27,91806.00,-43333.73
2020-02-29,Europe,Expenses,PCS,900.25,2088.00,-1187.75,4233.57,10440.00,-6206.43
2020-02-29,Europe,Expenses,IT Expense & Maint,9620.13,11087.00,-1466.87,57581.86,55435.00,2146.86
2020-02-29,Europe,Expenses,Machine Expense & Maint,8931.69,22370.00,-13438.31,105812.32,111850.00,-6037.68
2020-02-29,Europe,Expenses,Vehicle Expense,1546.15,3570.00,-2023.85,13807.16,17850.00,-4042.84
2020-02-29,Europe,Expenses,Training,908.30,970.00,-61.70,908.30,4850.00,-3941.70
2020-02-29,Europe,Expenses,(Gain)/Loss on Disposals,16408.79,.00,16408.79,16408.79,.00,16408.79
2020-02-29,Europe,Expenses,Audit-Independent,3793.25,4031.00,-237.75,18894.82,20155.00,-1260.18
2020-02-29,Europe,Expenses,Audit-IMCOM Int Review,153.50,1454.00,-1300.50,3578.19,7270.00,-3691.81
2020-02-29,Europe,Expenses,Other Expenses,16428.06,10380.00,6048.06,56887.60,51900.00,4987.60
2020-02-29,Europe,Expenses,Total Operating Expenses,507948.49,536318.00,-28369.51,2622275.30,2825055.00,-202779.70
