Date,Location,AssetType,Category,ARMP,Army,Navy,USMC,MonthCount
2022-01-31,Japan,Expenses,Total Operating Expenses,506311.96,46383.60,201599.25,258329.11,1
2022-01-31,Japan,Expenses,Net Operating Income/(Loss),-190281.91,44426.55,-123206.40,-111502.06,1
2022-01-31,Japan,Net,Interest Revenue,8193.87,350.44,3551.05,4292.38,1
2022-01-31,Japan,Net,Net Income/(Loss),-182088.04,44776.99,-119655.35,-107209.68,1
2022-01-31,Japan,Net,Distributions,-182088.04,44776.99,-119655.35,-107209.68,1
2022-01-31,Japan,Net,After Distributions,.00,.00,.00,.00,1
2022-01-31,Consolidated,Revenue,Gaming Machine Revenue,19203251.25,10901405.90,4202709.70,4099135.65,4
2022-01-31,Consolidated,Revenue,Total Revenue,19203251.25,10901405.90,4202709.70,4099135.65,4
2022-01-31,Consolidated,Revenue,Gaming NAFI,9014599.61,2249636.46,3466689.10,3298274.05,4
2022-01-31,Consolidated,Revenue,Total Direct Reimbursement,9014599.61,2249636.46,3466689.10,3298274.05,4
2022-01-31,Consolidated,Revenue,Net Revenue,10188651.64,8651769.44,736020.60,800861.60,4
2022-01-31,Consolidated,Expenses,Compensation & Benefits,2819221.67,1645888.63,652331.85,521001.19,4
2022-01-31,Consolidated,Expenses,Depreciation Expense,1287980.71,764112.66,276783.49,247084.56,4
2022-01-31,Consolidated,Expenses,Contractor Fees,4345.00,2425.70,1003.74,915.56,4
2022-01-31,Consolidated,Expenses,Communications,68663.43,58201.26,5701.18,4760.99,4
2022-01-31,Consolidated,Expenses,TDY,40756.48,29320.87,10913.01,522.60,4
2022-01-31,Consolidated,Expenses,PCS,51579.04,35141.11,10875.43,5562.50,4
2022-01-31,Consolidated,Expenses,IT Expense & Maint,378963.47,215743.14,88108.87,75111.46,4
2022-01-31,Consolidated,Expenses,Machine Expense & Maint,75419.33,31173.87,26373.33,17872.13,4
2022-01-31,Consolidated,Expenses,Vehicle Expense,17443.98,8767.75,5686.46,2989.77,4
2022-01-31,Consolidated,Expenses,Training,5812.75,3257.85,1366.60,1188.30,4
2022-01-31,Consolidated,Expenses,(Gain)/Loss on Disposals,449.42,449.42,.00,.00,4
2022-01-31,Consolidated,Expenses,Audit-Independent,37004.64,20686.39,8600.24,7718.01,4
2022-01-31,Consolidated,Expenses,Audit-IMCOM Int Review,15186.94,8493.56,3536.56,3156.82,4
2022-01-31,Consolidated,Expenses,Other Expenses,108430.61,63533.48,23205.67,21691.46,4
2022-01-31,Consolidated,Expenses,Total Operating Expenses,4911257.47,2887195.69,1114486.43,909575.35,4
2022-01-31,Consolidated,Expenses,Net Operating Income/(Loss),5277394.17,5764573.75,-378465.83,-108713.75,4
2022-01-31,Consolidated,Net,Interest Revenue,82456.06,47981.48,16887.86,17586.72,4
2022-01-31,Consolidated,Net,Non-Operating Inc/(Exp),-2498.98,-2118.26,-372.07,-8.65,4
2022-01-31,Consolidated,Net,Net Income/(Loss),5357351.25,5810436.97,-361950.04,-91135.68,4
2022-01-31,Consolidated,Net,Distributions,5033464.15,5618058.40,-431525.93,-153068.32,4
2022-01-31,Consolidated,Net,After Distributions,323887.10,192378.57,69575.89,61932.64,4
2022-01-31,Europe,Revenue,Gaming Machine Revenue,4844894.40,4185649.20,659245.20,.00,4
2022-01-31,Europe,Revenue,Total Revenue,4844894.40,4185649.20,659245.20,.00,4
2022-01-31,Europe,Revenue,Gaming NAFI,1391391.65,862202.40,529189.25,.00,4
2022-01-31,Europe,Revenue,Total Direct Reimbursement,1391391.65,862202.40,529189.25,.00,4
2022-01-31,Europe,Revenue,Net Revenue,3453502.75,3323446.80,130055.95,.00,4
2022-01-31,Europe,Expenses,Compensation & Benefits,1227399.12,999749.68,227649.44,.00,4
2022-01-31,Europe,Expenses,Depreciation Expense,483314.76,390335.51,92979.25,.00,4
2022-01-31,Europe,Expenses,Contractor Fees,1582.47,1331.54,250.93,.00,4
2022-01-31,Europe,Expenses,Communications,35027.71,33544.27,1483.44,.00,4
2022-01-31,Europe,Expenses,TDY,38864.76,28692.13,10172.63,.00,4
2022-01-31,Europe,Expenses,PCS,36808.86,28723.96,8084.90,.00,4
2022-01-31,Europe,Expenses,IT Expense & Maint,144789.20,117534.68,27254.52,.00,4
2022-01-31,Europe,Expenses,Machine Expense & Maint,14019.89,8775.54,5244.35,.00,4
2022-01-31,Europe,Expenses,Vehicle Expense,10648.84,6689.69,3959.15,.00,4
2022-01-31,Europe,Expenses,Training,2192.51,1777.58,414.93,.00,4
2022-01-31,Europe,Expenses,(Gain)/Loss on Disposals,449.42,449.42,.00,.00,4
2022-01-31,Europe,Expenses,Audit-Independent,13641.57,11331.97,2309.60,.00,4
2022-01-31,Europe,Expenses,Audit-IMCOM Int Review,5620.68,4649.59,971.09,.00,4
2022-01-31,Europe,Expenses,Other Expenses,42414.47,34451.18,7963.29,.00,4
2022-01-31,Europe,Expenses,Total Operating Expenses,2056774.26,1668036.74,388737.52,.00,4
2022-01-31,Europe,Expenses,Net Operating Income/(Loss),1396728.49,1655410.06,-258681.57,.00,4
2022-01-31,Europe,Net,Interest Revenue,20708.73,17647.82,3060.91,.00,4
2022-01-31,Europe,Net,Non-Operating Inc/(Exp),-2472.92,-2107.94,-364.98,.00,4
2022-01-31,Europe,Net,Net Income/(Loss),1414964.30,1670949.94,-255985.64,.00,4
2022-01-31,Europe,Net,Distributions,1292707.54,1572196.17,-279488.63,.00,4
2022-01-31,Europe,Net,After Distributions,122256.76,98753.77,23502.99,.00,4
2022-01-31,Korea,Revenue,Gaming Machine Revenue,6520651.25,6350135.10,170516.15,.00,4
2022-01-31,Korea,Revenue,Total Revenue,6520651.25,6350135.10,170516.15,.00,4
2022-01-31,Korea,Revenue,Gaming NAFI,1428151.36,1312121.41,116029.95,.00,4
2022-01-31,Korea,Revenue,Total Direct Reimbursement,1428151.36,1312121.41,116029.95,.00,4
2022-01-31,Korea,Revenue,Net Revenue,5092499.89,5038013.69,54486.20,.00,4
2022-01-31,Korea,Expenses,Compensation & Benefits,580288.69,564885.81,15402.88,.00,4
2022-01-31,Korea,Expenses,Depreciation Expense,323955.39,320458.28,3497.11,.00,4
2022-01-31,Korea,Expenses,Contractor Fees,963.05,933.66,29.39,.00,4
2022-01-31,Korea,Expenses,Communications,22448.62,21910.52,538.10,.00,4
2022-01-31,Korea,Expenses,TDY,553.85,537.26,16.59,.00,4
2022-01-31,Korea,Expenses,PCS,5594.03,5441.99,152.04,.00,4
2022-01-31,Korea,Expenses,IT Expense & Maint,88014.91,85544.52,2470.39,.00,4
2022-01-31,Korea,Expenses,Machine Expense & Maint,19141.36,18522.72,618.64,.00,4
2022-01-31,Korea,Expenses,Vehicle Expense,1812.15,1728.65,83.50,.00,4
2022-01-31,Korea,Expenses,Training,1309.10,1273.73,35.37,.00,4
2022-01-31,Korea,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,4
2022-01-31,Korea,Expenses,Audit-Independent,8246.99,8005.29,241.70,.00,4
2022-01-31,Korea,Expenses,Audit-IMCOM Int Review,3390.71,3292.67,98.04,.00,4
2022-01-31,Korea,Expenses,Other Expenses,26533.56,25873.17,660.39,.00,4
2022-01-31,Korea,Expenses,Total Operating Expenses,1082252.41,1058408.27,23844.14,.00,4
2022-01-31,Korea,Expenses,Net Operating Income/(Loss),4010247.48,3979605.42,30642.06,.00,4
2022-01-31,Korea,Net,Interest Revenue,29129.55,28640.06,489.49,.00,4
2022-01-31,Korea,Net,Non-Operating Inc/(Exp),-9.08,-8.80,-.28,.00,4
2022-01-31,Korea,Net,Net Income/(Loss),4039367.95,4008236.68,31131.27,.00,4
2022-01-31,Korea,Net,Distributions,3958251.63,3927999.02,30252.61,.00,4
2022-01-31,Korea,Net,After Distributions,81116.32,80237.66,878.66,.00,4
2022-01-31,Japan,Revenue,Gaming Machine Revenue,7837705.60,365621.60,3372948.35,4099135.65,4
2022-01-31,Japan,Revenue,Total Revenue,7837705.60,365621.60,3372948.35,4099135.65,4
2022-01-31,Japan,Revenue,Gaming NAFI,6195056.60,75312.65,2821469.90,3298274.05,4
2022-01-31,Japan,Revenue,Total Direct Reimbursement,6195056.60,75312.65,2821469.90,3298274.05,4
2022-01-31,Japan,Revenue,Net Revenue,1642649.00,290308.95,551478.45,800861.60,4
2022-01-31,Japan,Expenses,Compensation & Benefits,1011533.86,81253.14,409279.53,521001.19,4
2022-01-31,Japan,Expenses,Depreciation Expense,480710.56,53318.87,180307.13,247084.56,4
2022-01-31,Japan,Expenses,Contractor Fees,1799.48,160.50,723.42,915.56,4
2022-01-31,Japan,Expenses,Communications,11187.10,2746.47,3679.64,4760.99,4
2022-01-31,Japan,Expenses,TDY,1337.87,91.48,723.79,522.60,4
2022-01-31,Japan,Expenses,PCS,9176.15,975.16,2638.49,5562.50,4
2022-01-31,Japan,Expenses,IT Expense & Maint,146159.36,12663.94,58383.96,75111.46,4
2022-01-31,Japan,Expenses,Machine Expense & Maint,42258.08,3875.61,20510.34,17872.13,4
2022-01-31,Japan,Expenses,Vehicle Expense,4982.99,349.41,1643.81,2989.77,4
2022-01-31,Japan,Expenses,Training,2311.14,206.54,916.30,1188.30,4
2022-01-31,Japan,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,4
2022-01-31,Japan,Expenses,Audit-Independent,15116.08,1349.13,6048.94,7718.01,4
2022-01-31,Japan,Expenses,Audit-IMCOM Int Review,6175.55,551.30,2467.43,3156.82,4
2022-01-31,Japan,Expenses,Other Expenses,39482.58,3209.13,14581.99,21691.46,4
2022-01-31,Japan,Expenses,Total Operating Expenses,1772230.80,160750.68,701904.77,909575.35,4
2022-01-31,Japan,Expenses,Net Operating Income/(Loss),-129581.80,129558.27,-150426.32,-108713.75,4
2022-01-31,Japan,Net,Interest Revenue,32617.78,1693.60,13337.46,17586.72,4
2022-01-31,Japan,Net,Non-Operating Inc/(Exp),-16.98,-1.52,-6.81,-8.65,4
2022-01-31,Japan,Net,Net Income/(Loss),-96981.00,131250.35,-137095.67,-91135.68,4
2022-01-31,Japan,Net,Distributions,-217495.02,117863.21,-182289.91,-153068.32,4
2022-01-31,Japan,Net,After Distributions,120514.02,13387.14,45194.24,61932.64,4
2023-01-31,Consolidated,Revenue,Gaming Machine Revenue,5606764.25,3160382.50,1267830.05,1178551.70,1
2023-01-31,Consolidated,Revenue,Total Revenue,5606764.25,3160382.50,1267830.05,1178551.70,1
2023-01-31,Consolidated,Revenue,Gaming NAFI,2477852.55,580134.35,937822.00,959896.20,1
2023-01-31,Consolidated,Revenue,Total Direct Reimbursement,2477852.55,580134.35,937822.00,959896.20,1
2023-01-31,Consolidated,Revenue,Net Revenue,3128911.70,2580248.15,330008.05,218655.50,1
2023-01-31,Consolidated,Expenses,Compensation & Benefits,736660.67,416725.11,177148.51,142787.05,1
2023-01-31,Consolidated,Expenses,Depreciation Expense,315090.98,199369.88,56053.71,59667.39,1
2023-01-31,Consolidated,Expenses,Contractor Fees,2637.50,1431.21,673.44,532.85,1
2023-01-31,Consolidated,Expenses,Communications,19963.14,17019.09,1493.80,1450.25,1
2023-01-31,Consolidated,Expenses,TDY,25847.81,8058.08,16374.49,1415.24,1
2023-01-31,Consolidated,Expenses,PCS,2072.46,1026.29,275.42,770.75,1
2023-01-31,Consolidated,Expenses,IT Expense & Maint,25853.13,13669.68,6900.43,5283.02,1
2023-01-31,Consolidated,Expenses,Machine Expense & Maint,7950.03,1323.81,4660.99,1965.23,1
2023-01-31,Consolidated,Expenses,Vehicle Expense,4150.85,3464.64,110.51,575.70,1
2023-01-31,Consolidated,Expenses,Training,.00,.00,.00,.00,1
2023-01-31,Consolidated,Expenses,(Gain)/Loss on Disposals,5521.53,3662.52,.00,1859.01,1
2023-01-31,Consolidated,Expenses,Audit-Independent,9834.50,5336.65,2511.02,1986.83,1
2023-01-31,Consolidated,Expenses,Audit-IMCOM Int Review,2498.30,1355.70,637.89,504.71,1
2023-01-31,Consolidated,Expenses,Other Expenses,18768.32,11223.84,3189.36,4355.12,1
2023-01-31,Consolidated,Expenses,Total Operating Expenses,1176849.22,683666.50,270029.57,223153.15,1
2023-01-31,Consolidated,Expenses,Net Operating Income/(Loss),1952062.48,1896581.65,59978.48,-4497.65,1
2023-01-31,Consolidated,Net,Interest Revenue,57350.62,34913.97,10723.94,11712.71,1
2023-01-31,Consolidated,Net,Non-Operating Inc/(Exp),4215.85,3940.66,586.23,-311.04,1
2023-01-31,Consolidated,Net,Net Income/(Loss),2013628.95,1935436.28,71288.65,6904.02,1
2023-01-31,Consolidated,Net,Distributions,2013628.95,1935436.28,71288.65,6904.02,1
2023-01-31,Consolidated,Net,After Distributions,.00,.00,.00,.00,1
2023-01-31,Europe,Revenue,Gaming Machine Revenue,1461511.50,1171846.50,289665.00,.00,1
2023-01-31,Europe,Revenue,Total Revenue,1461511.50,1171846.50,289665.00,.00,1
2023-01-31,Europe,Revenue,Gaming NAFI,407730.70,219039.10,188691.60,.00,1
2023-01-31,Europe,Revenue,Total Direct Reimbursement,407730.70,219039.10,188691.60,.00,1
2023-01-31,Europe,Revenue,Net Revenue,1053780.80,952807.40,100973.40,.00,1
2023-01-31,Europe,Expenses,Compensation & Benefits,305194.92,229659.49,75535.43,.00,1
2023-01-31,Europe,Expenses,Depreciation Expense,140724.40,119926.87,20797.53,.00,1
2023-01-31,Europe,Expenses,Contractor Fees,1022.11,784.50,237.61,.00,1
2023-01-31,Europe,Expenses,Communications,9517.82,8948.23,569.59,.00,1
2023-01-31,Europe,Expenses,TDY,16407.09,6340.38,10066.71,.00,1
2023-01-31,Europe,Expenses,PCS,30.80,30.80,.00,.00,1
2023-01-31,Europe,Expenses,IT Expense & Maint,9979.24,7500.22,2479.02,.00,1
2023-01-31,Europe,Expenses,Machine Expense & Maint,4805.25,149.72,4655.53,.00,1
2023-01-31,Europe,Expenses,Vehicle Expense,3180.73,3159.19,21.54,.00,1
2023-01-31,Europe,Expenses,Training,.00,.00,.00,.00,1
2023-01-31,Europe,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,1
2023-01-31,Europe,Expenses,Audit-Independent,3811.14,2925.20,885.94,.00,1
2023-01-31,Europe,Expenses,Audit-IMCOM Int Review,968.17,743.11,225.06,.00,1
2023-01-31,Europe,Expenses,Other Expenses,5254.42,3653.65,1600.77,.00,1
2023-01-31,Europe,Expenses,Total Operating Expenses,500896.09,383821.36,117074.73,.00,1
2023-01-31,Europe,Expenses,Net Operating Income/(Loss),552884.71,568986.04,-16101.33,.00,1
2023-01-31,Europe,Net,Interest Revenue,14756.31,12245.39,2510.92,.00,1
2023-01-31,Europe,Net,Non-Operating Inc/(Exp),5158.83,4318.18,840.65,.00,1
2023-01-31,Europe,Net,Net Income/(Loss),572799.85,585549.61,-12749.76,.00,1
2023-01-31,Europe,Net,Distributions,572799.85,585549.61,-12749.76,.00,1
2023-01-31,Europe,Net,After Distributions,.00,.00,.00,.00,1
2023-01-31,Japan,Revenue,Gaming Machine Revenue,2196456.40,95635.55,922269.15,1178551.70,1
2023-01-31,Japan,Revenue,Total Revenue,2196456.40,95635.55,922269.15,1178551.70,1
2023-01-31,Japan,Revenue,Gaming NAFI,1700111.40,24065.75,716149.45,959896.20,1
2023-01-31,Japan,Revenue,Total Direct Reimbursement,1700111.40,24065.75,716149.45,959896.20,1
2023-01-31,Japan,Revenue,Net Revenue,496345.00,71569.80,206119.70,218655.50,1
2023-01-31,Japan,Expenses,Compensation & Benefits,276404.64,34370.72,99246.87,142787.05,1
2023-01-31,Japan,Expenses,Depreciation Expense,104373.71,9854.52,34851.80,59667.39,1
2023-01-31,Japan,Expenses,Contractor Fees,1054.43,101.22,420.36,532.85,1
2023-01-31,Japan,Expenses,Communications,3247.86,897.30,900.31,1450.25,1
2023-01-31,Japan,Expenses,TDY,7950.80,268.86,6266.70,1415.24,1
2023-01-31,Japan,Expenses,PCS,1100.37,63.97,265.65,770.75,1
2023-01-31,Japan,Expenses,IT Expense & Maint,10589.74,1039.50,4267.22,5283.02,1
2023-01-31,Japan,Expenses,Machine Expense & Maint,1971.77,1.27,5.27,1965.23,1
2023-01-31,Japan,Expenses,Vehicle Expense,963.89,300.16,88.03,575.70,1
2023-01-31,Japan,Expenses,Training,.00,.00,.00,.00,1
2023-01-31,Japan,Expenses,(Gain)/Loss on Disposals,1859.01,.00,.00,1859.01,1
2023-01-31,Japan,Expenses,Audit-Independent,3931.68,377.44,1567.41,1986.83,1
2023-01-31,Japan,Expenses,Audit-IMCOM Int Review,998.77,95.88,398.18,504.71,1
2023-01-31,Japan,Expenses,Other Expenses,7083.86,1172.29,1556.45,4355.12,1
2023-01-31,Japan,Expenses,Total Operating Expenses,421530.53,48543.13,149834.25,223153.15,1
2023-01-31,Japan,Expenses,Net Operating Income/(Loss),74814.47,23026.67,56285.45,-4497.65,1
2023-01-31,Japan,Net,Interest Revenue,21127.97,1454.30,7960.96,11712.71,1
2023-01-31,Japan,Net,Non-Operating Inc/(Exp),-615.52,-59.09,-245.39,-311.04,1
2023-01-31,Japan,Net,Net Income/(Loss),95326.92,24421.88,64001.02,6904.02,1
2023-01-31,Japan,Net,Distributions,95326.92,24421.88,64001.02,6904.02,1
2023-01-31,Japan,Net,After Distributions,.00,.00,.00,.00,1
2023-01-31,Korea,Revenue,Gaming Machine Revenue,1948796.35,1892900.45,55895.90,.00,1
2023-01-31,Korea,Revenue,Total Revenue,1948796.35,1892900.45,55895.90,.00,1
2023-01-31,Korea,Revenue,Gaming NAFI,370010.45,337029.50,32980.95,.00,1
2023-01-31,Korea,Revenue,Total Direct Reimbursement,370010.45,337029.50,32980.95,.00,1
2023-01-31,Korea,Revenue,Net Revenue,1578785.90,1555870.95,22914.95,.00,1
2023-01-31,Korea,Expenses,Compensation & Benefits,155061.11,152694.90,2366.21,.00,1
2023-01-31,Korea,Expenses,Depreciation Expense,69992.87,69588.49,404.38,.00,1
2023-01-31,Korea,Expenses,Contractor Fees,560.96,545.49,15.47,.00,1
2023-01-31,Korea,Expenses,Communications,7197.46,7173.56,23.90,.00,1
2023-01-31,Korea,Expenses,TDY,1489.92,1448.84,41.08,.00,1
2023-01-31,Korea,Expenses,PCS,941.29,931.52,9.77,.00,1
2023-01-31,Korea,Expenses,IT Expense & Maint,5284.15,5129.96,154.19,.00,1
2023-01-31,Korea,Expenses,Machine Expense & Maint,1173.01,1172.82,.19,.00,1
2023-01-31,Korea,Expenses,Vehicle Expense,6.23,5.29,.94,.00,1
2023-01-31,Korea,Expenses,Training,.00,.00,.00,.00,1
2023-01-31,Korea,Expenses,(Gain)/Loss on Disposals,3662.52,3662.52,.00,.00,1
2023-01-31,Korea,Expenses,Audit-Independent,2091.68,2034.01,57.67,.00,1
2023-01-31,Korea,Expenses,Audit-IMCOM Int Review,531.36,516.71,14.65,.00,1
2023-01-31,Korea,Expenses,Other Expenses,6430.04,6397.90,32.14,.00,1
2023-01-31,Korea,Expenses,Total Operating Expenses,254422.60,251302.01,3120.59,.00,1
2023-01-31,Korea,Expenses,Net Operating Income/(Loss),1324363.30,1304568.94,19794.36,.00,1
2023-01-31,Korea,Net,Interest Revenue,21466.34,21214.28,252.06,.00,1
2023-01-31,Korea,Net,Non-Operating Inc/(Exp),-327.46,-318.43,-9.03,.00,1
2023-01-31,Korea,Net,Net Income/(Loss),1345502.18,1325464.79,20037.39,.00,1
2023-01-31,Korea,Net,Distributions,1345502.18,1325464.79,20037.39,.00,1
2023-01-31,Korea,Net,After Distributions,.00,.00,.00,.00,1
2023-01-31,Consolidated,Revenue,Gaming Machine Revenue,20552949.45,12259483.20,4062479.40,4230986.85,4
2023-01-31,Consolidated,Revenue,Total Revenue,20552949.45,12259483.20,4062479.40,4230986.85,4
2023-01-31,Consolidated,Revenue,Gaming NAFI,9130069.65,2446557.05,3263509.40,3420003.20,4
2023-01-31,Consolidated,Revenue,Total Direct Reimbursement,9130069.65,2446557.05,3263509.40,3420003.20,4
2023-01-31,Consolidated,Revenue,Net Revenue,11422879.80,9812926.15,798970.00,810983.65,4
2023-01-31,Consolidated,Expenses,Compensation & Benefits,2802955.11,1622207.82,642762.12,537985.17,4
2023-01-31,Consolidated,Expenses,Depreciation Expense,1097047.11,674490.87,215843.52,206712.72,4
2023-01-31,Consolidated,Expenses,Contractor Fees,9275.00,5122.95,2333.73,1818.32,4
2023-01-31,Consolidated,Expenses,Communications,72012.53,58277.18,8043.70,5691.65,4
2023-01-31,Consolidated,Expenses,TDY,90941.81,34786.51,42060.32,14094.98,4
2023-01-31,Consolidated,Expenses,PCS,97904.95,28683.40,21791.12,47430.43,4
2023-01-31,Consolidated,Expenses,IT Expense & Maint,113377.11,60761.22,29951.60,22664.29,4
2023-01-31,Consolidated,Expenses,Machine Expense & Maint,177402.77,165977.89,7022.76,4402.12,4
2023-01-31,Consolidated,Expenses,Vehicle Expense,24364.86,17082.98,3074.71,4207.17,4
2023-01-31,Consolidated,Expenses,Training,.00,.00,.00,.00,4
2023-01-31,Consolidated,Expenses,(Gain)/Loss on Disposals,7993.21,6134.20,.00,1859.01,4
2023-01-31,Consolidated,Expenses,Audit-Independent,39338.00,21746.35,9890.90,7700.75,4
2023-01-31,Consolidated,Expenses,Audit-IMCOM Int Review,13905.45,7700.31,3491.21,2713.93,4
2023-01-31,Consolidated,Expenses,Other Expenses,92691.24,54450.50,17729.83,20510.91,4
2023-01-31,Consolidated,Expenses,Total Operating Expenses,4639209.15,2757422.18,1003995.52,877791.45,4
2023-01-31,Consolidated,Expenses,Net Operating Income/(Loss),6783670.65,7055503.97,-205025.52,-66807.80,4
2023-01-31,Consolidated,Net,Interest Revenue,196956.72,117492.44,40166.60,39297.68,4
2023-01-31,Consolidated,Net,Non-Operating Inc/(Exp),2006.54,3638.22,-187.46,-1444.22,4
2023-01-31,Consolidated,Net,Net Income/(Loss),6982633.91,7176634.63,-165046.38,-28954.34,4
2023-01-31,Consolidated,Net,Distributions,6982633.91,7176634.63,-165046.38,-28954.34,4
2023-01-31,Consolidated,Net,After Distributions,.00,.00,.00,.00,4
2023-01-31,Europe,Revenue,Gaming Machine Revenue,5306507.15,4362583.60,943923.55,.00,4
2023-01-31,Europe,Revenue,Total Revenue,5306507.15,4362583.60,943923.55,.00,4
2023-01-31,Europe,Revenue,Gaming NAFI,1520807.40,871516.75,649290.65,.00,4
2023-01-31,Europe,Revenue,Total Direct Reimbursement,1520807.40,871516.75,649290.65,.00,4
2023-01-31,Europe,Revenue,Net Revenue,3785699.75,3491066.85,294632.90,.00,4
2023-01-31,Europe,Expenses,Compensation & Benefits,1167558.65,905611.62,261947.03,.00,4
2023-01-31,Europe,Expenses,Depreciation Expense,463935.74,381546.03,82389.71,.00,4
2023-01-31,Europe,Expenses,Contractor Fees,3614.07,2802.01,812.06,.00,4
2023-01-31,Europe,Expenses,Communications,34326.52,32315.49,2011.03,.00,4
2023-01-31,Europe,Expenses,TDY,40421.66,24346.95,16074.71,.00,4
2023-01-31,Europe,Expenses,PCS,12548.05,4903.75,7644.30,.00,4
2023-01-31,Europe,Expenses,IT Expense & Maint,44400.29,33517.94,10882.35,.00,4
2023-01-31,Europe,Expenses,Machine Expense & Maint,151258.46,146079.75,5178.71,.00,4
2023-01-31,Europe,Expenses,Vehicle Expense,14641.71,12345.67,2296.04,.00,4
2023-01-31,Europe,Expenses,Training,.00,.00,.00,.00,4
2023-01-31,Europe,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,4
2023-01-31,Europe,Expenses,Audit-Independent,15332.19,11892.92,3439.27,.00,4
2023-01-31,Europe,Expenses,Audit-IMCOM Int Review,5422.67,4210.40,1212.27,.00,4
2023-01-31,Europe,Expenses,Other Expenses,33687.82,25326.48,8361.34,.00,4
2023-01-31,Europe,Expenses,Total Operating Expenses,1987147.83,1584899.01,402248.82,.00,4
2023-01-31,Europe,Expenses,Net Operating Income/(Loss),1798551.92,1906167.84,-107615.92,.00,4
2023-01-31,Europe,Net,Interest Revenue,51458.76,41995.53,9463.23,.00,4
