Page,Loc #,Location,Month,Revenue,NAFI Amt,Annual Revenue,Annual NAFI,"	Latitude",Longitude
12,1105,Hashmarks 400701,19-May,16394.85,13115.9,,,26.39194,127.85944
12,1105,Hashmarks 400701,19-Jun,13635.1,15343.5,,,26.39194,127.85944
12,1105,Hashmarks 400701,19-Jul,30928.5,20307.35,,,26.39194,127.85944
12,1105,Hashmarks 400701,19-Aug,19066.65,15253.3,,,26.39194,127.85944
12,1105,Hashmarks 400701,19-Sep,14112.75,11290.2,251659.5,201327.6,26.39194,127.85944
12,1105,Hashmarks 400701,19-Oct,14302,11441.6,,,26.39194,127.85944
12,1105,Hashmarks 400701,19-Nov,13667.95,10934.35,,,26.39194,127.85944
12,1105,Hashmarks 400701,19-Dec,6907.2,5525.75,,,26.39194,127.85944
12,1105,Hashmarks 400701,20-Jan,8298.85,6639.1,,,26.39194,127.85944
12,1105,Hashmarks 400701,20-Feb,664.15,531.3,,,26.39194,127.85944
12,1105,Hashmarks 400701,20-Mar,2044.3,2607.1,,,26.39194,127.85944
12,1105,Hashmarks 400701,20-Apr,11555.95,8273.1,,,26.39194,127.85944
12,1105,Hashmarks 400701,20-Jun,5199.5,4159.6,,,26.39194,127.85944
12,1105,Hashmarks 400701,20-Sep,7341.5,5873.2,69981.4,55985.1,26.39194,127.85944
12,1107,Courtney BC 400701,13-Oct,17715.64,14440,,,26.39194,127.85944
12,1107,Courtney BC 400701,13-Nov,17167.15,13733.75,,,26.39194,127.85944
12,1107,Courtney BC 400701,13-Dec,29661.2,24950.8,,,26.39194,127.85944
13,1107,Courtney BC 400701,14-Jan,30880.98,22771.2,,,26.39194,127.85944
13,1107,Courtney BC 400701,14-Feb,17532.7,14026.2,,,26.39194,127.85944
13,1107,Courtney BC 400701,14-Mar,47875.65,38300.5,,,26.39194,127.85944
13,1107,Courtney BC 400701,14-Apr,33977.7,27182.15,,,26.39194,127.85944
13,1107,Courtney BC 400701,14-May,24186.95,24397,,,26.39194,127.85944
13,1107,Courtney BC 400701,14-Jun,33027.4,21374.5,,,26.39194,127.85944
13,1107,Courtney BC 400701,14-Jul,33225.25,26580.2,,,26.39194,127.85944
13,1107,Courtney BC 400701,14-Aug,23417.75,18734.2,,,26.39194,127.85944
13,1107,Courtney BC 400701,14-Sep,38974.95,31179.95,347643.32,277670.45,26.39194,127.85944
13,1107,Courtney BC 400701,14-Oct,26675.35,21340.3,,,26.39194,127.85944
13,1107,Courtney BC 400701,14-Nov,53393.95,43748,,,26.39194,127.85944
13,1107,Courtney BC 400701,14-Dec,45256.05,35172,,,26.39194,127.85944
13,1107,Courtney BC 400701,15-Jan,38688.25,30950.6,,,26.39194,127.85944
13,1107,Courtney BC 400701,15-Feb,27573.65,22058.95,,,26.39194,127.85944
13,1107,Courtney BC 400701,15-Mar,21956.65,17565.3,,,26.39194,127.85944
13,1107,Courtney BC 400701,15-Apr,20348.7,16278.95,,,26.39194,127.85944
13,1107,Courtney BC 400701,15-May,27856.4,22285.1,,,26.39194,127.85944
13,1107,Courtney BC 400701,15-Jun,22188.3,17750.65,,,26.39194,127.85944
13,1107,Courtney BC 400701,15-Jul,35249.15,28199.3,,,26.39194,127.85944
13,1107,Courtney BC 400701,15-Aug,23790.3,19032.25,,,26.39194,127.85944
13,1107,Courtney BC 400701,15-Sep,24342.05,19473.65,367318.8,293855.05,26.39194,127.85944
13,1107,Courtney BC 400701,15-Oct,33587.05,26869.65,,,26.39194,127.85944
13,1107,Courtney BC 400701,15-Nov,28148.15,22518.5,,,26.39194,127.85944
13,1107,Courtney BC 400701,15-Dec,25831.2,20664.95,,,26.39194,127.85944
13,1107,Courtney BC 400701,16-Jan,8064.45,6451.55,,,26.39194,127.85944
13,1107,Courtney BC 400701,16-Feb,25174.45,20139.55,,,26.39194,127.85944
13,1107,Courtney BC 400701,16-Mar,17753.6,14202.85,,,26.39194,127.85944
13,1107,Courtney BC 400701,16-Apr,27512.4,20901.5,,,26.39194,127.85944
13,1107,Courtney BC 400701,16-May,28998.3,23198.65,,,26.39194,127.85944
13,1107,Courtney BC 400701,16-Jun,47917.55,38334.05,,,26.39194,127.85944
13,1107,Courtney BC 400701,16-Jul,25695.7,20556.55,,,26.39194,127.85944
13,1107,Courtney BC 400701,16-Aug,24046.65,19237.3,,,26.39194,127.85944
13,1107,Courtney BC 400701,16-Sep,43418.1,34734.5,336147.6,267809.6,26.39194,127.85944
13,1107,Courtney BC 400701,16-Oct,41952.65,33562.15,,,26.39194,127.85944
13,1107,Courtney BC 400701,16-Nov,28162.15,22529.7,,,26.39194,127.85944
13,1107,Courtney BC 400701,16-Dec,21890.8,17512.65,,,26.39194,127.85944
13,1107,Courtney BC 400701,17-Jan,6917.65,5534.1,,,26.39194,127.85944
13,1107,Courtney BC 400701,17-Feb,14307.75,11446.2,,,26.39194,127.85944
13,1107,Courtney BC 400701,17-Mar,21777.9,17422.3,,,26.39194,127.85944
13,1107,Courtney BC 400701,17-Apr,21370.75,17096.6,,,26.39194,127.85944
13,1107,Courtney BC 400701,17-May,21425,17140,,,26.39194,127.85944
13,1107,Courtney BC 400701,17-Jun,36819.15,29455.35,,,26.39194,127.85944
13,1107,Courtney BC 400701,17-Jul,8555.3,6844.25,,,26.39194,127.85944
13,1107,Courtney BC 400701,17-Aug,13604.95,10883.95,,,26.39194,127.85944
13,1107,Courtney BC 400701,17-Sep,14756,11804.8,251540.05,201232.05,26.39194,127.85944
13,1107,Courtney BC 400701,17-Oct,27651.05,22120.85,,,26.39194,127.85944
13,1107,Courtney BC 400701,17-Nov,37266.05,29812.85,,,26.39194,127.85944
14,1107,Courtney BC 400701,17-Dec,27853.1,22282.5,,,26.39194,127.85944
14,1107,Courtney BC 400701,18-Jan,23735.8,18988.65,,,26.39194,127.85944
14,1107,Courtney BC 400701,18-Feb,23208.85,18567.05,,,26.39194,127.85944
14,1107,Courtney BC 400701,18-Mar,26329.65,21063.7,,,26.39194,127.85944
14,1107,Courtney BC 400701,18-Apr,14220.5,11376.4,,,26.39194,127.85944
14,1107,Courtney BC 400701,18-May,34871.65,27897.3,,,26.39194,127.85944
14,1107,Courtney BC 400701,18-Jun,17172.5,13738,,,26.39194,127.85944
14,1107,Courtney BC 400701,18-Jul,44634,35707.2,,,26.39194,127.85944
14,1107,Courtney BC 400701,18-Aug,39367.75,31494.2,,,26.39194,127.85944
14,1107,Courtney BC 400701,18-Sep,30176,24140.8,346486.9,277189.5,26.39194,127.85944
14,1107,Courtney BC 400701,18-Oct,40790.1,32632.1,,,26.39194,127.85944
14,1107,Courtney BC 400701,18-Nov,37412.35,29929.85,,,26.39194,127.85944
14,1107,Courtney BC 400701,18-Dec,40765,32612,,,26.39194,127.85944
14,1107,Courtney BC 400701,19-Jan,64348.1,53760.1,,,26.39194,127.85944
14,1107,Courtney BC 400701,19-Feb,5056.4,1763.5,,,26.39194,127.85944
14,1107,Courtney BC 400701,19-Apr,17290.4,18665.6,,,26.39194,127.85944
14,1107,Courtney BC 400701,19-May,39296.35,28417.65,,,26.39194,127.85944
14,1107,Courtney BC 400701,19-Jun,40845.3,34197.8,,,26.39194,127.85944
14,1107,Courtney BC 400701,19-Jul,36655.15,30654.4,,,26.39194,127.85944
14,1107,Courtney BC 400701,19-Aug,54168.55,38669.25,,,26.39194,127.85944
14,1107,Courtney BC 400701,19-Sep,6386.85,10386.4,383014.55,311688.65,26.39194,127.85944
14,1107,Courtney BC 400701,19-Oct,30053.45,18765.85,,,26.39194,127.85944
14,1107,Courtney BC 400701,19-Nov,17392.8,16849.05,,,26.39194,127.85944
14,1107,Courtney BC 400701,19-Dec,40336.3,34902.3,,,26.39194,127.85944
14,1107,Courtney BC 400701,20-Jan,40450.85,26792.6,,,26.39194,127.85944
14,1107,Courtney BC 400701,20-Feb,34215.7,27372.55,,,26.39194,127.85944
14,1107,Courtney BC 400701,20-Mar,31744.15,25395.35,,,26.39194,127.85944
14,1107,Courtney BC 400701,20-Apr,9930.45,7944.35,,,26.39194,127.85944
14,1107,Courtney BC 400701,20-Jun,10479.6,8383.7,,,26.39194,127.85944
14,1107,Courtney BC 400701,20-Jul,30589.05,24471.25,,,26.39194,127.85944
14,1107,Courtney BC 400701,20-Aug,22142.9,17714.3,,,26.39194,127.85944
14,1107,Courtney BC 400701,20-Sep,39562.05,31649.65,306897.3,240240.95,26.39194,127.85944
14,1107,Courtney BC 400701,FY14,,,879852.29,701942.95,26.39194,127.85944
14,1107,Courtney BC 400701,FY15,,,959271.35,767417.1,26.39194,127.85944
14,1107,Courtney BC 400701,FY16,,,903179.75,721435.3,26.39194,127.85944
14,1107,Courtney BC 400701,FY17,,,695311.4,556249,26.39194,127.85944
14,1107,Courtney BC 400701,FY18,,,789379.35,631503.4,26.39194,127.85944
14,1107,Courtney BC 400701,FY19,,,634674.05,513016.25,26.39194,127.85944
14,1107,Courtney BC 400701,FY20,,,376878.7,296226.05,26.39194,127.85944
15,1109,Taiyo Golf Course 400801,13-Oct,257070.49,205339.15,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,13-Nov,255497.6,206762.1,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,13-Dec,254439.1,201187.3,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,14-Jan,298695.53,232802.1,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,14-Feb,228688.05,182950.4,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,14-Mar,258043.05,206434.45,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,14-Apr,223859.95,180751.95,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,14-May,274378.5,217838.75,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,14-Jun,264532.55,211626.05,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,14-Jul,209458.85,170750.7,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,14-Aug,282949.15,229393.55,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,14-Sep,271039.95,213636.15,3078652.77,2459472.65,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,14-Oct,259021,204194.75,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,14-Nov,213839.45,171071.6,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,14-Dec,226864.65,183577.15,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,15-Jan,204089.35,162322.25,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,15-Feb,201701.15,160224.75,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,15-Mar,144401,115520.75,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,15-Apr,192845.25,154276.15,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,15-May,314586.7,251669.35,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,15-Jun,310443,248354.4,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,15-Jul,272632.7,218106.15,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,15-Aug,285982.85,228786.3,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,15-Sep,297732.95,238186.3,2924140.05,2336289.9,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,15-Oct,333580.2,266864.2,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,15-Nov,293864.65,235091.65,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,15-Dec,315157.4,252125.9,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,16-Jan,294910.85,235928.7,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,16-Feb,337176.75,269741.4,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,16-Mar,351794.3,281435.4,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,16-Apr,346468.3,277174.7,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,16-May,319763.8,255811.05,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,16-Jun,335651.15,268520.95,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,16-Jul,304926.45,243941.15,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,16-Aug,316325.05,253060.05,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,16-Sep,339051.25,271241,3888670.15,3110936.15,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,16-Oct,316625,253299.95,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,16-Nov,261856.35,209485.05,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,16-Dec,285113.3,228090.7,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,17-Jan,271340.15,217072.05,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,17-Feb,236977.75,189582.1,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,17-Mar,285800.25,228640.2,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,17-Apr,255713.35,204570.65,,,26.391491,127.833182
15,1109,Taiyo Golf Course 400801,17-May,330029.7,264023.8,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,17-Jun,317082.95,253666.4,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,17-Jul,332194.9,265755.9,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,17-Aug,313927.55,251142,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,17-Sep,342409.1,273927.35,3549070.35,2839256.15,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,17-Oct,317095.85,253676.7,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,17-Nov,277256.2,221805,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,17-Dec,362777.8,290222.2,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,18-Jan,299625.05,239700.05,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,18-Feb,356804.05,285443.2,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,18-Mar,351230.4,280984.3,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,18-Apr,311895.9,249516.75,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,18-May,309091.15,247272.95,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,18-Jun,347709,278167.15,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,18-Jul,308263.7,246610.95,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,18-Aug,319040.4,255232.3,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,18-Sep,248338.2,198670.5,3809127.7,3047302.05,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,18-Oct,326952.75,261562.2,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,18-Nov,367708,294166.35,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,18-Dec,290999.85,232799.85,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,19-Jan,255895.5,205676.4,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,19-Feb,258472.6,209085.2,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,19-Mar,310483.05,246319.25,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,19-Apr,295321.5,236257.15,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,19-May,314894.75,251915.85,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,19-Jun,267115.99,222144.6,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,19-Jul,307948.21,236706.8,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,19-Aug,337896.8,274646.65,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,19-Sep,324207.1,255036.5,3657896.1,2926316.8,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,19-Oct,275951.7,223493.15,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,19-Nov,325053.7,257311.2,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,19-Dec,324173.6,261738.85,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,20-Jan,320791.8,254233.45,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,20-Feb,257083.03,212571.95,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,20-Mar,279890.02,224706.95,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,20-Apr,54176.2,35640.4,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,20-Jun,242217.15,195810.3,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,20-Jul,93946.65,73120.65,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,20-Aug,262341.4,209873.1,,,26.391491,127.833182
16,1109,Taiyo Golf Course 400801,20-Sep,262932.8,210346.25,2698558.05,2158846.25,26.391491,127.833182
16,1111,Butler BC 400801,13-Oct,27812.65,22039.04,,,26.30139,127.77972
16,1111,Butler BC 400801,13-Nov,,,,,26.30139,127.77972
17,1111,Butler BC 400801,13-Dec,3838.6,3070.9,,,26.30139,127.77972
17,1111,Butler BC 400801,14-Jan,86570.46,67592.65,,,26.30139,127.77972
17,1111,Butler BC 400801,14-Feb,56682.4,46318.3,,,26.30139,127.77972
17,1111,Butler BC 400801,14-Mar,74766.9,58841.15,,,26.30139,127.77972
17,1111,Butler BC 400801,14-Apr,68354.75,56518.95,,,26.30139,127.77972
17,1111,Butler BC 400801,14-May,80942.65,62918.95,,,26.30139,127.77972
17,1111,Butler BC 400801,14-Jun,52103.8,41683.05,,,26.30139,127.77972
17,1111,Butler BC 400801,14-Jul,65649.6,52519.7,,,26.30139,127.77972
17,1111,Butler BC 400801,14-Aug,88912.5,72346.05,,,26.30139,127.77972
17,1111,Butler BC 400801,14-Sep,64256.55,50189.25,669890.86,534037.99,26.30139,127.77972
17,1111,Butler BC 400801,14-Oct,69858.3,55886.6,,,26.30139,127.77972
17,1111,Butler BC 400801,14-Nov,71766.95,57413.6,,,26.30139,127.77972
17,1111,Butler BC 400801,14-Dec,65474.25,52379.4,,,26.30139,127.77972
17,1111,Butler BC 400801,15-Jan,52114.6,42670.1,,,26.30139,127.77972
17,1111,Butler BC 400801,15-Feb,63594.55,49897.2,,,26.30139,127.77972
17,1111,Butler BC 400801,15-Mar,76259.8,61007.85,,,26.30139,127.77972
17,1111,Butler BC 400801,15-Apr,80079.8,64063.85,,,26.30139,127.77972
17,1111,Butler BC 400801,15-May,65231.65,52185.35,,,26.30139,127.77972
17,1111,Butler BC 400801,15-Jun,69759.75,55807.8,,,26.30139,127.77972
17,1111,Butler BC 400801,15-Jul,42068.6,33654.85,,,26.30139,127.77972
17,1111,Butler BC 400801,15-Aug,43675.55,34940.45,,,26.30139,127.77972
17,1111,Butler BC 400801,15-Sep,74217.3,59373.85,774101.1,619280.9,26.30139,127.77972
17,1111,Butler BC 400801,15-Oct,92856,74284.75,,,26.30139,127.77972
17,1111,Butler BC 400801,15-Nov,51557.95,41246.35,,,26.30139,127.77972
17,1111,Butler BC 400801,15-Dec,65246.3,52197,,,26.30139,127.77972
17,1111,Butler BC 400801,16-Jan,64392.05,51513.65,,,26.30139,127.77972
17,1111,Butler BC 400801,16-Feb,66214.5,52971.6,,,26.30139,127.77972
17,1111,Butler BC 400801,16-Mar,85061.2,68037.1,,,26.30139,127.77972
17,1111,Butler BC 400801,16-Apr,70964.25,56771.4,,,26.30139,127.77972
17,1111,Butler BC 400801,16-May,43121.8,34497.4,,,26.30139,127.77972
17,1111,Butler BC 400801,16-Jun,78945.7,63156.55,,,26.30139,127.77972
17,1111,Butler BC 400801,16-Jul,61770.35,49416.25,,,26.30139,127.77972
17,1111,Butler BC 400801,16-Aug,50368.75,40295,,,26.30139,127.77972
17,1111,Butler BC 400801,16-Sep,80440.1,64352.1,810938.95,648739.15,26.30139,127.77972
17,1111,Butler BC 400801,16-Oct,52128.7,41702.95,,,26.30139,127.77972
17,1111,Butler BC 400801,16-Nov,50156.35,40125.05,,,26.30139,127.77972
17,1111,Butler BC 400801,16-Dec,64804.05,51843.25,,,26.30139,127.77972
17,1111,Butler BC 400801,17-Jan,39986.65,31989.3,,,26.30139,127.77972
17,1111,Butler BC 400801,17-Feb,51563.65,41250.95,,,26.30139,127.77972
17,1111,Butler BC 400801,17-Mar,85848.15,68678.55,,,26.30139,127.77972
17,1111,Butler BC 400801,17-Apr,50261.2,40208.95,,,26.30139,127.77972
17,1111,Butler BC 400801,17-May,49193.5,39354.8,,,26.30139,127.77972
17,1111,Butler BC 400801,17-Jun,41823.8,33459.05,,,26.30139,127.77972
17,1111,Butler BC 400801,17-Jul,70938.05,56750.45,,,26.30139,127.77972
18,1111,Butler BC 400801,17-Aug,89068.8,71255.05,,,26.30139,127.77972
18,1111,Butler BC 400801,17-Sep,57031.1,45624.9,702804,562243.25,26.30139,127.77972
18,1111,Butler BC 400801,17-Oct,55767.35,44613.85,,,26.30139,127.77972
18,1111,Butler BC 400801,17-Nov,67366.55,53893.25,,,26.30139,127.77972
18,1111,Butler BC 400801,17-Dec,42953.95,34363.15,,,26.30139,127.77972
18,1111,Butler BC 400801,18-Jan,67700.8,54160.65,,,26.30139,127.77972
18,1111,Butler BC 400801,18-Feb,70844.2,56675.35,,,26.30139,127.77972
18,1111,Butler BC 400801,18-Mar,72689.9,58151.9,,,26.30139,127.77972
18,1111,Butler BC 400801,18-Apr,53691.3,42953.05,,,26.30139,127.77972
18,1111,Butler BC 400801,18-May,70607.55,56486.05,,,26.30139,127.77972
18,1111,Butler BC 400801,18-Jun,81843.65,65474.9,,,26.30139,127.77972
18,1111,Butler BC 400801,18-Jul,63644.7,50915.75,,,26.30139,127.77972
18,1111,Butler BC 400801,18-Aug,106418.35,85134.7,,,26.30139,127.77972
18,1111,Butler BC 400801,18-Sep,97709.2,78167.35,851237.5,680989.95,26.30139,127.77972
18,1111,Butler BC 400801,18-Oct,62280.3,49824.25,,,26.30139,127.77972
18,1111,Butler BC 400801,18-Nov,31962.3,25569.85,,,26.30139,127.77972
18,1111,Butler BC 400801,18-Dec,81795.5,65436.4,,,26.30139,127.77972
18,1111,Butler BC 400801,19-Jan,84218.8,67375.05,,,26.30139,127.77972
18,1111,Butler BC 400801,19-Feb,68574.3,54859.45,,,26.30139,127.77972
18,1111,Butler BC 400801,19-Mar,69070,55256,,,26.30139,127.77972
18,1111,Butler BC 400801,19-Apr,51946.95,41557.55,,,26.30139,127.77972
18,1111,Butler BC 400801,19-May,81636.7,65309.35,,,26.30139,127.77972
18,1111,Butler BC 400801,19-Jun,78141.2,69359.35,,,26.30139,127.77972
18,1111,Butler BC 400801,19-Jul,110065.65,81206.15,,,26.30139,127.77972
18,1111,Butler BC 400801,19-Aug,73666.25,63209.9,,,26.30139,127.77972
18,1111,Butler BC 400801,19-Sep,54871.7,42830.15,848229.65,681793.45,26.30139,127.77972
18,1111,Butler BC 400801,19-Oct,96186.2,75587.3,,,26.30139,127.77972
18,1111,Butler BC 400801,19-Nov,45219.65,51918.7,,,26.30139,127.77972
18,1111,Butler BC 400801,19-Dec,88775,53429.05,,,26.30139,127.77972
18,1111,Butler BC 400801,20-Jan,58051.7,51098.15,,,26.30139,127.77972
18,1111,Butler BC 400801,20-Feb,87422.7,66405.4,,,26.30139,127.77972
18,1111,Butler BC 400801,20-Mar,84472.2,66453.7,,,26.30139,127.77972
18,1111,Butler BC 400801,20-Apr,9179.25,7343.4,,,26.30139,127.77972
18,1111,Butler BC 400801,20-Jun,27311.7,32433.45,,,26.30139,127.77972
18,1111,Butler BC 400801,20-Jul,39370.55,20912.35,,,26.30139,127.77972
18,1111,Butler BC 400801,20-Aug,64565.45,51652.4,,,26.30139,127.77972
18,1111,Butler BC 400801,20-Sep,127634.3,102107.4,728188.7,579341.3,26.30139,127.77972
18,1114,Ocean Breeze 400801,13-Oct,612434.72,488709.85,,,26.30139,127.77972
18,1114,Ocean Breeze 400801,13-Nov,676955.4,545639,,,26.30139,127.77972
18,1114,Ocean Breeze 400801,13-Dec,649810.85,515861.05,,,26.30139,127.77972
18,1114,Ocean Breeze 400801,14-Jan,587458.79,480989.1,,,26.30139,127.77972
19,1114,Ocean Breeze 400801,14-Feb,522863.15,416750.8,,,26.30139,127.77972
19,1114,Ocean Breeze 400801,14-Mar,673301,535430.4,,,26.30139,127.77972
19,1114,Ocean Breeze 400801,14-Apr,590197.35,474462.7,,,26.30139,127.77972
19,1114,Ocean Breeze 400801,14-May,624951.94,517213.35,,,26.30139,127.77972
19,1114,Ocean Breeze 400801,14-Jun,638677.85,502389.3,,,26.30139,127.77972
19,1114,Ocean Breeze 400801,14-Jul,560743.34,452069.7,,,26.30139,127.77972
